OBJECTID,MONLOCID,SAMPTYPE,INSTRUMT,SECCHI,DEPTH,PH,DO,CONDUCT,TEMP,MON_DATE,ENC_LK_DEPTH,SP_COND,GlobalID
6865,OAT_SD,Deep/Surface Sample,YSI,4.7,4.5,8.03,10.94,0.0031,10,2022/04/28 00:00:00+00,,,4f129e72-b1da-43e6-9135-58d509b67c7a
6866,OAT_SD,Deep/Surface Sample,YSI,4.7,5,8.03,10.94,0.0031,10,2022/04/28 00:00:00+00,,,ca7a9cae-5253-48d0-a6b3-4c4952180101
6867,OAT_SD,Deep/Surface Sample,YSI,4.7,5.5,8.01,10.92,0.0031,10,2022/04/28 00:00:00+00,,,0a37bb66-992b-41b2-a52a-bf5b83257221
6868,OAT_SD,Deep/Surface Sample,YSI,4.7,6,8,10.92,0.0031,10,2022/04/28 00:00:00+00,,,7dd67f9f-f78d-4671-9d8e-73d07394f07e
6869,OAT_SD,Deep/Surface Sample,YSI,4.7,6.5,8,10.92,0.003,10,2022/04/28 00:00:00+00,,,cf849a31-2e64-46e0-8ea0-1e99102488cb
6870,OAT_SD,Deep/Surface Sample,YSI,4.7,7,7.99,10.92,0.003,9.9,2022/04/28 00:00:00+00,,,15a5eeed-8b10-449b-a109-461755c5fd47
6871,OAT_SD,Deep/Surface Sample,YSI,4.7,7.5,7.97,10.93,0.003,9.9,2022/04/28 00:00:00+00,,,44d928c1-030c-4feb-a9d3-734d99650b5d
6872,OAT_SD,Deep/Surface Sample,YSI,4.7,8,7.96,10.93,0.003,9.8,2022/04/28 00:00:00+00,,,e6cc8541-0fd6-475a-afd1-ca1da7465498
6873,OAT_SD,Deep/Surface Sample,YSI,4.7,8.5,7.95,10.94,0.003,9.8,2022/04/28 00:00:00+00,,,1eae3103-a6f8-4e8d-a4df-8912be9c8a0a
6874,PAP_OUT,Outlet Sample,YSI,,0,6.31,11.24,0.136,9.24,2022/04/29 00:00:00+00,,,3d39aebb-614b-4658-a974-cd3fa46d92f0
6875,PAP_SD,Deep/Surface Sample,YSI,3.2,0,6.56,10.07,0.135,9.63,2022/04/29 00:00:00+00,,,7c22ce16-755a-4db9-97d1-58cd62031713
6876,PAP_SD,Deep/Surface Sample,YSI,3.2,0.5,6.53,10.05,0.136,9.41,2022/04/29 00:00:00+00,,,0ddc431b-45ab-48c0-a6bd-bf67de4bc00f
6877,PAP_SD,Deep/Surface Sample,YSI,3.2,1,6.52,9.7,0.136,9.5,2022/04/29 00:00:00+00,,,112bfaee-c7a9-4993-b4a4-5e984cd80b2c
6878,PAP_SD,Deep/Surface Sample,YSI,3.2,1.5,6.49,9.79,0.136,9.45,2022/04/29 00:00:00+00,,,28c3eab2-6c61-433d-a5a6-b9f5ab030f65
6879,PAP_SD,Deep/Surface Sample,YSI,3.2,2,6.14,9.63,0.136,9.37,2022/04/29 00:00:00+00,,,5bb140d3-6b6a-4079-a97a-58e5b2332c77
6880,PAP_SD,Deep/Surface Sample,YSI,3.2,2.5,6.07,7.91,0.143,9.34,2022/04/29 00:00:00+00,,,31160611-d638-47b9-a16a-93b43b147d4a
6881,PAP_SD,Deep/Surface Sample,YSI,3.2,3,6.12,7.88,0.136,9.43,2022/04/29 00:00:00+00,,,260d9c2f-c439-4efa-bf51-1a8ae5edc58c
6882,PAP_SD,Deep/Surface Sample,YSI,3.2,3.5,6.13,10.05,0.135,9.23,2022/04/29 00:00:00+00,,,f05e38ba-fbc1-4391-90b3-e24434c6c7ce
6883,PAP_SD,Deep/Surface Sample,YSI,3.2,4,6.15,7.99,0.137,8.95,2022/04/29 00:00:00+00,,,6f3f6f4b-928e-4d97-9a3a-1205286f738d
6884,PAP_SD,Deep/Surface Sample,YSI,3.2,4.5,6.19,8,0.137,8.78,2022/04/29 00:00:00+00,,,dab9367e-9e64-4d3d-8ff8-ab018473582c
6885,PAP_SD,Deep/Surface Sample,YSI,3.2,5,6.21,7.96,0.137,8.72,2022/04/29 00:00:00+00,,,15971336-3997-4e7e-9605-755da0131248
6886,PAP_SD,Deep/Surface Sample,YSI,3.2,5.5,6.21,7.85,0.138,8.46,2022/04/29 00:00:00+00,,,519e1201-c82e-4fe5-a04c-75d6156c9aa4
6887,PEN_OUT,Outlet Sample,YSI,,0,8.19,8.9,0.242,10.54,2022/04/26 00:00:00+00,,,50b812fe-e4bf-47c8-9866-c5468054d3a4
6888,PEN_SD,Deep/Surface Sample,YSI,3.5,0,8.06,9.87,0.262,10.49,2022/04/26 00:00:00+00,,,70cfe280-48b0-41ce-b118-a210fcc986d2
6889,PEN_SD,Deep/Surface Sample,YSI,3.5,0.5,8.06,9.6,0.262,10.58,2022/04/26 00:00:00+00,,,5a384e07-4eca-4926-9c2a-3e25bf20693f
6890,PEN_SD,Deep/Surface Sample,YSI,3.5,1,8.09,9.5,0.262,10.57,2022/04/26 00:00:00+00,,,311370eb-8d0c-411e-9b2f-9909aa892c00
6891,PEN_SD,Deep/Surface Sample,YSI,3.5,1.5,8.08,9.18,0.262,10.56,2022/04/26 00:00:00+00,,,2e12f9dd-530b-4590-8ff0-cccc75192691
6892,PEN_SD,Deep/Surface Sample,YSI,3.5,2,7.87,9.23,0.262,10.51,2022/04/26 00:00:00+00,,,64a181c2-691e-4217-9fd9-b59c086182fa
6893,PEN_SD,Deep/Surface Sample,YSI,3.5,2.5,7.9,9.39,0.262,10.52,2022/04/26 00:00:00+00,,,e848cd43-5ee9-45c8-b5dd-4d9a8c5df1c7
6894,PEN_SD,Deep/Surface Sample,YSI,3.5,3,7.97,7.55,0.261,10.2,2022/04/26 00:00:00+00,,,3a434ed8-ca7e-40c2-ae6c-5d40556342e4
6895,PEN_SD,Deep/Surface Sample,YSI,3.5,3.5,8.02,8.77,0.261,9.66,2022/04/26 00:00:00+00,,,c5237e46-ae7b-4a4c-9708-a7afb02cb610
6896,PEN_SD,Deep/Surface Sample,YSI,3.5,4,8.09,7.65,0.26,9.22,2022/04/26 00:00:00+00,,,0496b5fb-ac28-4071-8966-08a7399028bb
6897,PEN_SD,Deep/Surface Sample,YSI,3.5,4.5,8.14,7.91,0.261,9.06,2022/04/26 00:00:00+00,,,fbfc47d5-5157-43ab-91ae-a70b0c7e7f44
6898,PEN_SD,Deep/Surface Sample,YSI,3.5,5,8.16,7.45,0.261,8.88,2022/04/26 00:00:00+00,,,ed2af92f-3634-49c4-b0cb-43f5ea90cbe9
6899,PEN_SD,Deep/Surface Sample,YSI,3.5,5.5,8.19,7.28,0.262,8.85,2022/04/26 00:00:00+00,,,53a23c60-fb94-492c-9fc7-97c850a7d57a
6900,PEN_SD,Deep/Surface Sample,YSI,3.5,6,8.2,7.27,0.262,8.83,2022/04/26 00:00:00+00,,,88064109-3221-4e46-b3fc-ccd360d59fb2
6901,PEN_SD,Deep/Surface Sample,YSI,3.5,6.5,8.2,7.12,0.262,8.72,2022/04/26 00:00:00+00,,,83047879-59f8-4429-be8a-39bca34ec976
6902,PEN_SD,Deep/Surface Sample,YSI,3.5,7,8.18,7.26,0.263,8.64,2022/04/26 00:00:00+00,,,6085ede2-5aa3-4f9b-b020-ce6886fb7a89
6903,PEN_SD,Deep/Surface Sample,YSI,3.5,7.5,8.17,7.05,0.263,8.61,2022/04/26 00:00:00+00,,,aa8bc010-be0a-486c-853f-269bd7a65ad0
6904,PEN_SD,Deep/Surface Sample,YSI,3.5,8,8.15,7.01,0.262,8.62,2022/04/26 00:00:00+00,,,573f5607-ab76-4aee-820e-865ab9890f7e
6905,PEN_SD,Deep/Surface Sample,YSI,3.5,8.5,8.13,7.25,0.263,8.63,2022/04/26 00:00:00+00,,,3bbc0548-6d32-4ccd-8162-0788f4f4fb75
6906,PET_OUT,Outlet Sample,YSI,,0,7.76,10.3,0.049,13.3,2022/05/16 00:00:00+00,,,b2f32486-8565-4411-aa5f-26f8c43f0581
6907,PET_SD,Deep/Surface Sample,YSI,5.1,0,8.52,10.34,0.049,13.2,2022/05/16 00:00:00+00,,,caa3aef6-be0a-486e-8782-715bc1d2ef78
6908,PET_SD,Deep/Surface Sample,YSI,5.1,0.5,8.35,10.31,0.049,13.3,2022/05/16 00:00:00+00,,,0d13cfee-1e57-49cd-aae8-e9502b9f8916
6909,PET_SD,Deep/Surface Sample,YSI,5.1,1,8.2,10.31,0.049,13.3,2022/05/16 00:00:00+00,,,7292131c-7d09-4e88-ace9-147c8199a1d8
6910,PET_SD,Deep/Surface Sample,YSI,5.1,1.5,8.12,10.3,0.049,13.3,2022/05/16 00:00:00+00,,,68b3f264-cc1a-4983-bcb9-c99803a87f26
6911,PET_SD,Deep/Surface Sample,YSI,5.1,2,8.08,10.3,0.049,13.3,2022/05/16 00:00:00+00,,,6ca83397-7e25-460a-a111-69a4f9a3b4cf
6912,PET_SD,Deep/Surface Sample,YSI,5.1,2.5,8.09,10.3,0.049,13.3,2022/05/16 00:00:00+00,,,3e148ed2-f881-4c78-8b2d-1f47bb177a69
6913,PET_SD,Deep/Surface Sample,YSI,5.1,3,8.09,10.3,0.049,13.3,2022/05/16 00:00:00+00,,,fece0adf-10a1-4da8-abca-00c67287bcd4
6914,PET_SD,Deep/Surface Sample,YSI,5.1,3.5,8.07,10.3,0.049,13.3,2022/05/16 00:00:00+00,,,ad4eedd2-7c15-4f97-bb77-fe50bfcd8b5a
6915,PET_SD,Deep/Surface Sample,YSI,5.1,4,8.06,10.3,0.049,13.2,2022/05/16 00:00:00+00,,,10435fcc-ca97-4fb6-91d3-ee3b8c465a9c
6916,PET_SD,Deep/Surface Sample,YSI,5.1,4.5,8.03,10.3,0.048,13.2,2022/05/16 00:00:00+00,,,b9d11672-07fc-477c-b1f9-3302c9c6f657
6917,PET_SD,Deep/Surface Sample,YSI,5.1,5,8.01,10.31,0.048,13.2,2022/05/16 00:00:00+00,,,4de60535-39f8-4c6a-9996-ce36e24137a4
6918,PET_SD,Deep/Surface Sample,YSI,5.1,5.5,7.98,10.54,0.046,12.1,2022/05/16 00:00:00+00,,,326684e0-24c8-4dc4-8f24-0cc87110fbcf
6919,PET_SD,Deep/Surface Sample,YSI,5.1,6,7.96,10.67,0.046,11.3,2022/05/16 00:00:00+00,,,872612d6-a37b-43f9-b35f-b29f68318311
6920,PET_SD,Deep/Surface Sample,YSI,5.1,6.5,7.89,10.67,0.046,10.9,2022/05/16 00:00:00+00,,,8aee6376-c72c-4e9a-9515-65366c1b42d3
6921,PET_SD,Deep/Surface Sample,YSI,5.1,7,7.83,10.67,0.046,10.6,2022/05/16 00:00:00+00,,,a7a8cfbc-8cce-4941-882c-fce616329e03
6922,PET_SD,Deep/Surface Sample,YSI,5.1,7.5,7.81,10.7,0.046,10.6,2022/05/16 00:00:00+00,,,8a1aa931-0e0a-44a8-a903-83c721eba8b1
6923,PET_SD,Deep/Surface Sample,YSI,5.1,8,7.78,10.73,0.046,10.5,2022/05/16 00:00:00+00,,,1e590dbf-003c-41f4-bb86-c1ef997cfcba
6924,PET_SD,Deep/Surface Sample,YSI,5.1,8.5,7.71,10.71,0.046,10.3,2022/05/16 00:00:00+00,,,133cb0ad-f887-4cb1-8982-4d7b73c07bb9
6925,PET_SD,Deep/Surface Sample,YSI,5.1,9,7.67,10.7,0.045,10.1,2022/05/16 00:00:00+00,,,3bef6043-9ebe-45c5-81ff-14cf15f3a1a4
6926,PET_SD,Deep/Surface Sample,YSI,5.1,9.5,7.63,10.67,0.045,10.1,2022/05/16 00:00:00+00,,,39e53638-2531-4fa9-98a5-dec098c8cce6
6927,PET_SD,Deep/Surface Sample,YSI,5.1,10,7.6,10.66,0.045,10,2022/05/16 00:00:00+00,,,3dfc53d4-2766-46b6-9129-483f51d3c893
6928,PET_SD,Deep/Surface Sample,YSI,5.1,10.5,7.59,10.64,0.045,10,2022/05/16 00:00:00+00,,,5394e762-65e6-4277-8791-a965a4ba91d3
6929,PET_SD,Deep/Surface Sample,YSI,5.1,11,7.58,10.63,0.045,9.9,2022/05/16 00:00:00+00,,,4a7c550d-d31f-4fae-8e43-5fd45c73669d
6930,PET_SD,Deep/Surface Sample,YSI,5.1,11.5,7.57,10.63,0.044,9.6,2022/05/16 00:00:00+00,,,c19f787c-b0a3-42f0-88ec-7cca848b1851
6931,PET_SD,Deep/Surface Sample,YSI,5.1,12,7.56,10.63,0.044,9.4,2022/05/16 00:00:00+00,,,6c1fa543-c86a-44e7-8a8f-174834ef6f2d
6932,PET_SD,Deep/Surface Sample,YSI,5.1,12.5,7.55,10.61,0.044,9.3,2022/05/16 00:00:00+00,,,3564fcdd-64ae-443c-8923-07e2d430c8bf
6933,PET_SD,Deep/Surface Sample,YSI,5.1,13,7.53,10.61,0.044,9.3,2022/05/16 00:00:00+00,,,cf9da8b9-d763-492d-bc2a-3d4f71ef1845
6934,PET_SD,Deep/Surface Sample,YSI,5.1,13.5,7.51,10.59,0.044,9.3,2022/05/16 00:00:00+00,,,8e44ee35-d805-4e27-a441-0c91fbc164cb
6935,PET_SD,Deep/Surface Sample,YSI,5.1,14,7.5,10.58,0.044,9.3,2022/05/16 00:00:00+00,,,e49ff556-7f9e-4262-bdde-9feb70bdc845
6936,PET_SD,Deep/Surface Sample,YSI,5.1,14.5,7.5,10.57,0.044,9.2,2022/05/16 00:00:00+00,,,a59c5c4f-6b2e-4f55-abee-6f7a93d5c833
6937,PET_SD,Deep/Surface Sample,YSI,5.1,15,7.49,10.56,0.044,9.2,2022/05/16 00:00:00+00,,,cdc8dff1-dedf-464c-a2ab-26354e083a28
6938,PET_SD,Deep/Surface Sample,YSI,5.1,15.5,7.48,10.55,0.044,9.2,2022/05/16 00:00:00+00,,,d13820ac-dc24-4a6a-bf25-013adaefd1fd
6939,PET_SD,Deep/Surface Sample,YSI,5.1,16,7.47,10.54,0.044,9.2,2022/05/16 00:00:00+00,,,3f5517d8-4bd7-4443-86aa-40856bad2780
6940,PET_SD,Deep/Surface Sample,YSI,5.1,16.5,7.46,10.52,0.044,9.2,2022/05/16 00:00:00+00,,,324a7064-8868-46d8-8e65-4ace923ecbea
6941,PET_SD,Deep/Surface Sample,YSI,5.1,17,7.45,10.51,0.044,9.2,2022/05/16 00:00:00+00,,,aded36ae-e21f-4428-aadb-7c69e3f935ba
6942,PET_SD,Deep/Surface Sample,YSI,5.1,17.5,7.44,10.48,0.044,9.1,2022/05/16 00:00:00+00,,,33fab573-ed67-4807-854e-8eae4a25fa26
6943,PET_SD,Deep/Surface Sample,YSI,5.1,18,7.44,10.47,0.044,9.1,2022/05/16 00:00:00+00,,,9b620589-b053-472e-86a6-98bc4986a770
6944,PET_SD,Deep/Surface Sample,YSI,5.1,18.5,7.43,10.46,0.044,9.1,2022/05/16 00:00:00+00,,,6d7aaf3f-28f3-406c-878f-1fe0a61e21bd
6945,PET_SD,Deep/Surface Sample,YSI,5.1,19,7.42,10.47,0.044,9.1,2022/05/16 00:00:00+00,,,caff5705-2485-4322-a313-22ad46d61ffb
6946,PET_SD,Deep/Surface Sample,YSI,5.1,19.5,7.4,10.43,0.044,9.1,2022/05/16 00:00:00+00,,,e5328125-c7a4-44f7-b3f7-57f6866927a1
6947,PET_SD,Deep/Surface Sample,YSI,5.1,20,7.38,10.43,0.044,9.1,2022/05/16 00:00:00+00,,,f45377f2-8f44-4d32-b240-93a4415993cd
6948,PET_SD,Deep/Surface Sample,YSI,5.1,20.5,7.38,10.41,0.044,9.1,2022/05/16 00:00:00+00,,,bb77e1da-9294-48d4-8306-dd33be4c8cd9
6949,PET_SD,Deep/Surface Sample,YSI,5.1,21,7.38,10.4,0.044,9.1,2022/05/16 00:00:00+00,,,61f90ad6-a16f-4fb7-94c8-d2cedb42be12
6950,PET_SD,Deep/Surface Sample,YSI,5.1,21.5,7.37,10.4,0.044,9.1,2022/05/16 00:00:00+00,,,13b6ad82-655b-4886-8f25-d309531275c5
6951,PET_SD,Deep/Surface Sample,YSI,5.1,22,7.36,10.39,0.044,9.1,2022/05/16 00:00:00+00,,,3bb04f76-2804-4aba-910a-7c319bc6f99a
6952,PINE_OUT,Outlet Sample,YSI,,0,5.11,9.53,0.021,15.8,2022/05/26 00:00:00+00,,,100d2eec-5806-4dc4-b700-6cffcdfbd4bf
6953,PINE_SD,Deep/Surface Sample,YSI,1.7,0,5.16,9.98,0.021,16.8,2022/05/26 00:00:00+00,,,17b39d78-bb19-4486-ae84-afb21b9f814f
6954,PINE_SD,Deep/Surface Sample,YSI,1.7,0.5,5.12,10,0.021,16.5,2022/05/26 00:00:00+00,,,18eac280-24c6-4652-ae94-c0ece39047f3
6955,PINE_SD,Deep/Surface Sample,YSI,1.7,1,5.11,10.02,0.021,16.1,2022/05/26 00:00:00+00,,,c323d8c6-0233-4a6e-8d8f-f21ead2f629a
6956,PINE_SD,Deep/Surface Sample,YSI,1.7,1.5,5.1,10.06,0.021,15.6,2022/05/26 00:00:00+00,,,61ec0b62-ea77-424c-8117-638e14b80888
6957,PINE_SD,Deep/Surface Sample,YSI,1.7,2,5.09,10.01,0.021,15.5,2022/05/26 00:00:00+00,,,3b0e1f72-4d7a-4a5d-9e49-4056e593715b
6958,PINE_SD,Deep/Surface Sample,YSI,1.7,2.5,5.08,9.98,0.021,15.4,2022/05/26 00:00:00+00,,,4a4df23f-fef9-407f-b67d-73cf79f0366d
6959,PINE_SD,Deep/Surface Sample,YSI,1.7,3,5.07,9.94,0.021,15.3,2022/05/26 00:00:00+00,,,52314b45-e2ec-47a7-a987-014687825f7b
6960,PINE_SD,Deep/Surface Sample,YSI,1.7,3.5,5.05,9.9,0.02,14.5,2022/05/26 00:00:00+00,,,a38ede74-5c65-4628-9f5d-567e8d401dc5
6961,PINE_SD,Deep/Surface Sample,YSI,1.7,4,5.04,9.83,0.02,14,2022/05/26 00:00:00+00,,,85940d79-8065-4c8f-a751-4f7adfaab5f7
6962,PINE_SD,Deep/Surface Sample,YSI,1.7,4.5,5.03,9.78,0.02,13.9,2022/05/26 00:00:00+00,,,fc0d67f2-5df1-42a1-8d4e-7fb6b049ccda
6963,PINE_SD,Deep/Surface Sample,YSI,1.7,5,5.01,9.83,0.02,12.8,2022/05/26 00:00:00+00,,,705a0ba5-c644-40e8-b66b-ab3f5cd4edbf
6964,PINE_SD,Deep/Surface Sample,YSI,1.7,5.5,4.99,9.94,0.019,11.3,2022/05/26 00:00:00+00,,,ef63e03e-cd68-4ab7-b54d-23b5ce6faa87
6965,PINE_SD,Deep/Surface Sample,YSI,1.7,6,4.97,10.03,0.019,10.6,2022/05/26 00:00:00+00,,,8ebe26e6-f76f-4d7f-be63-881f36fd0edc
6966,PINE_SD,Deep/Surface Sample,YSI,1.7,6.5,4.97,10.09,0.019,10.1,2022/05/26 00:00:00+00,,,4deff126-2920-47e1-8c4c-9c950b053355
6967,PINE_SD,Deep/Surface Sample,YSI,1.7,7,4.97,10.12,0.019,10,2022/05/26 00:00:00+00,,,5c77e162-ff0f-4a1a-8d88-c63ff9ba68d8
6968,PINE_SD,Deep/Surface Sample,YSI,1.7,7.5,4.97,10.16,0.018,9.8,2022/05/26 00:00:00+00,,,5a7c16fb-8787-4245-9b48-2f057ae92128
6969,PINE_SD,Deep/Surface Sample,YSI,1.7,8,4.96,10.15,0.018,9.6,2022/05/26 00:00:00+00,,,aa9a5ad8-9046-432f-a6e3-0d90c211468b
6970,PINE_SD,Deep/Surface Sample,YSI,1.7,8.5,4.94,10.19,0.018,9.2,2022/05/26 00:00:00+00,,,2a86a3b6-e9fa-4984-af1d-ffc68b14558d
6971,PINE_SD,Deep/Surface Sample,YSI,1.7,9,4.94,10.2,0.018,8.9,2022/05/26 00:00:00+00,,,61e67404-771d-47f7-81d7-ad46757dd35d
6972,PINE_SD,Deep/Surface Sample,YSI,1.7,9.5,4.94,10.2,0.018,8.8,2022/05/26 00:00:00+00,,,3c2bf796-7020-4c97-b3df-3143f57d1e42
6973,PINE_SD,Deep/Surface Sample,YSI,1.7,10,4.93,10.19,0.018,8.7,2022/05/26 00:00:00+00,,,e1bc8106-ea9d-42ac-815f-ab704f2ef969
6974,PINE_SD,Deep/Surface Sample,YSI,1.7,10.5,4.93,10.18,0.018,8.6,2022/05/26 00:00:00+00,,,c25da1eb-dfdd-4bcf-9cd4-bd454d26d950
6975,PINE_SD,Deep/Surface Sample,YSI,1.7,11,4.92,10.15,0.018,8.5,2022/05/26 00:00:00+00,,,588e706b-ba15-4b59-b37c-24250e3a956c
6976,PINE_SD,Deep/Surface Sample,YSI,1.7,11.5,4.91,10.13,0.018,8.4,2022/05/26 00:00:00+00,,,4248bb99-2ccc-4025-ae5c-12590b3a0f15
6977,PINE_SD,Deep/Surface Sample,YSI,1.7,12,4.91,10.13,0.018,8.3,2022/05/26 00:00:00+00,,,45506622-6de0-4853-8f97-5b1c1ff1e88f
6978,PINE_SD,Deep/Surface Sample,YSI,1.7,12.5,4.93,10.12,0.018,8.3,2022/05/26 00:00:00+00,,,c83f047b-d505-4571-9052-9e74c183228b
6979,PINE_SD,Deep/Surface Sample,YSI,1.7,13,4.92,10.11,0.018,8.3,2022/05/26 00:00:00+00,,,01c69466-1084-4f04-a2ba-e17887296e6e
6980,PINE_SD,Deep/Surface Sample,YSI,1.7,13.5,4.87,10.09,0.018,8.1,2022/05/26 00:00:00+00,,,fd83f51a-f786-4c1c-8599-aa9c0f1844e5
6981,PINE_SD,Deep/Surface Sample,YSI,1.7,14,4.85,10.04,0.018,8,2022/05/26 00:00:00+00,,,8c2b0da3-be8c-402c-adb3-6ec7dfc0b48a
6982,PINE_SD,Deep/Surface Sample,YSI,1.7,14.5,4.91,9.84,0.018,8,2022/05/26 00:00:00+00,,,7995daca-4e5f-47c0-8572-a0330473a7f4
6983,PINE_SD,Deep/Surface Sample,YSI,1.7,15,4.85,9.81,0.018,7.9,2022/05/26 00:00:00+00,,,e5eaa3a8-beed-4a6f-99aa-a51de9bb1c5a
6984,PINE_SD,Deep/Surface Sample,YSI,1.7,15.5,4.81,9.75,0.018,7.9,2022/05/26 00:00:00+00,,,f74a5aef-22cf-4018-868e-350ff3c3ded5
6985,PINE_SD,Deep/Surface Sample,YSI,1.7,16,4.8,9.68,0.018,7.9,2022/05/26 00:00:00+00,,,3e56ed52-871b-4792-b2e4-b31e097d65e8
6986,PINE_SD,Deep/Surface Sample,YSI,1.7,16.5,4.78,9.62,0.018,7.9,2022/05/26 00:00:00+00,,,e3c190a1-6247-4aff-b85e-50b1e7695c52
6987,PINE_SD,Deep/Surface Sample,YSI,1.7,17,4.78,9.56,0.018,7.8,2022/05/26 00:00:00+00,,,479f7666-bcfa-483b-bf28-73669e19e97a
6988,PINE_SD,Deep/Surface Sample,YSI,1.7,17.5,4.77,9.47,0.018,7.8,2022/05/26 00:00:00+00,,,a9dc57bf-756d-487c-b5cb-8fe4600c8def
6989,PINE_SD,Deep/Surface Sample,YSI,1.7,18,4.77,9.4,0.018,7.8,2022/05/26 00:00:00+00,,,2aafe05e-67a9-4c81-9c8e-58d606a13907
6990,PINE_SD,Deep/Surface Sample,YSI,1.7,18.5,4.77,9.35,0.018,7.8,2022/05/26 00:00:00+00,,,25f7aeca-38ef-4f43-955d-e1d07604fabc
6991,PINE_SD,Deep/Surface Sample,YSI,1.7,19,4.75,9.28,0.018,7.8,2022/05/26 00:00:00+00,,,52c0ebd2-3ccb-4356-93e8-a3d6e77066a0
6992,PINE_SD,Deep/Surface Sample,YSI,1.7,19.5,5.08,8.77,0.017,7.8,2022/05/26 00:00:00+00,,,77a48c8a-a9bb-44bc-93e4-ec5fb96664c9
6993,POR-MN_OUT,Outlet Sample,YSI,,0,8.36,8.24,4.066,16.7,2022/05/16 00:00:00+00,,,39be2f06-f19c-4f0a-9dbe-e0592dbeb373
6994,POR-MN_SD,Deep/Surface Sample,YSI,2,0,7.89,9.64,3.083,14,2022/05/16 00:00:00+00,,,7c2f25fa-1e50-4d02-a688-057080d058f2
6995,POR-MN_SD,Deep/Surface Sample,YSI,2,0.5,7.86,9.53,3.086,14.5,2022/05/16 00:00:00+00,,,1816aeb4-15c0-4625-9749-2919e70fe657
6996,POR-MN_SD,Deep/Surface Sample,YSI,2,1,7.84,9.51,3.088,14.5,2022/05/16 00:00:00+00,,,9cab6ea1-b5f3-471a-a5cc-3e32016c0406
6997,POR-MN_SD,Deep/Surface Sample,YSI,2,1.5,7.46,9.33,8.495,14.6,2022/05/16 00:00:00+00,,,1c1f0017-dc4c-4704-8080-301b253ebfdf
6998,POR-MN_SD,Deep/Surface Sample,YSI,2,2,6.85,6.91,18.361,10.8,2022/05/16 00:00:00+00,,,bb90548a-d1da-445d-af2a-979df3f127c9
6999,POR-MN_SD,Deep/Surface Sample,YSI,2,2.5,7.43,6.01,18.972,8.4,2022/05/16 00:00:00+00,,,32e90bed-b1b1-4b53-8d08-51a2962d1d7c
7000,POR-MN_SD,Deep/Surface Sample,YSI,2,3,7.49,4.91,19.523,7.6,2022/05/16 00:00:00+00,,,41302266-68d4-4757-a738-caa4c73166ca
7001,POR-MN_SD,Deep/Surface Sample,YSI,2,3.5,7.49,4.48,19.93,7.5,2022/05/16 00:00:00+00,,,59d8080b-93ad-445f-a0ee-45ea36b9d641
7002,POR-MN_SD,Deep/Surface Sample,YSI,2,4,7.48,3.93,20.47,7.5,2022/05/16 00:00:00+00,,,701e43d3-35c6-4e72-9556-6cf2e29ea1cf
7003,POR-MN_SD,Deep/Surface Sample,YSI,2,4.5,7.46,2.24,21.46,7.7,2022/05/16 00:00:00+00,,,ca0119e7-db01-4cf7-b06a-64a5b3709ae4
7004,POR-MN_SD,Deep/Surface Sample,YSI,2,5,7.53,1.63,22.65,8.3,2022/05/16 00:00:00+00,,,c929fe04-95f0-4994-9b9f-06d4773d8e51
7005,POR-MN_SD,Deep/Surface Sample,YSI,2,5.5,7.67,1.08,22.95,8.6,2022/05/16 00:00:00+00,,,d0d8563b-a6dc-496a-9d96-4fa0a1ca3f8f
7006,POR-MN_SD,Deep/Surface Sample,YSI,2,6,7.76,0.84,23.18,8.8,2022/05/16 00:00:00+00,,,a943ec60-00c0-4e0d-9ff4-e6ace9e05c2b
7007,POR-MN_SD,Deep/Surface Sample,YSI,2,6.5,7.79,0.66,23.34,9,2022/05/16 00:00:00+00,,,f8080231-a9db-4111-a77a-ef2ac7bdd307
7008,POR-MN_SD,Deep/Surface Sample,YSI,2,7,7.81,0.6,23.39,9.1,2022/05/16 00:00:00+00,,,f017145b-aec4-42d6-897e-36549b59748f
7009,POR-MN_SD,Deep/Surface Sample,YSI,2,7.5,7.81,0.57,23.48,9.2,2022/05/16 00:00:00+00,,,96059d69-6747-4d48-ae8e-2298ec75e4c6
7010,POR-MN_SD,Deep/Surface Sample,YSI,2,8,7.81,0.52,23.49,9.2,2022/05/16 00:00:00+00,,,982c890a-a6b0-4516-8c60-4505c0f1a253
7011,POR-MN_SD,Deep/Surface Sample,YSI,2,8.5,7.81,0.49,23.53,9.3,2022/05/16 00:00:00+00,,,75a97608-0894-4a15-ad3c-adf56f247a31
7012,POR-MN_SD,Deep/Surface Sample,YSI,2,9,7.81,0.48,23.59,9.3,2022/05/16 00:00:00+00,,,5e86c3af-af0d-48ed-a0fe-a4fb513d5848
7013,POR-MN_SD,Deep/Surface Sample,YSI,2,9.5,7.81,0.44,23.62,9.3,2022/05/16 00:00:00+00,,,9076f7dd-c688-4197-9ab6-8d7a78c77b94
7014,POR-MN_SD,Deep/Surface Sample,YSI,2,10,7.8,0.43,23.66,9.4,2022/05/16 00:00:00+00,,,a5a920ac-cbc2-4708-a203-131747da4204
7015,POR-MN_SD,Deep/Surface Sample,YSI,2,10.5,7.79,0.38,23.68,9.4,2022/05/16 00:00:00+00,,,65826906-5c62-471c-ad10-8dc304946819
7016,POR-MS_OUT,Outlet Sample,YSI,,0,8.71,9.47,4.721,15.6,2022/05/13 00:00:00+00,,,701eb211-2099-46d6-a805-7a868a588b42
