"lon","lat","ssp","nspec","hicrit.vuln","hicrit.sens","hicrit.expo","hicrit.adcap","neg.vuln","neg.sens","neg.expo","neg.adcap","hi.vuln","hi.sens","hi.expo","hi.adcap","crit.vuln","crit.sens","crit.expo","crit.adcap"
-137.625,69.875,"SSP1-2.6",227,29.96,24.67,32.6,29.07,0,0,0,0,29.96,24.67,20.26,29.07,0,0,12.33,0
-137.625,70.125,"SSP1-2.6",225,28.44,24,34.67,31.11,0,0,0,0,28.44,24,20.89,31.11,0,0,13.78,0
-137.625,70.375,"SSP1-2.6",225,20,4,33.33,40.44,0,42.67,0,0,20,4,19.56,40.44,0,0,13.78,0
-137.625,70.625,"SSP1-2.6",46,21.74,0,36.96,47.83,0,56.52,0,0,21.74,0,19.57,47.83,0,0,17.39,0
-137.625,70.875,"SSP1-2.6",46,21.74,0,36.96,45.65,0,56.52,0,0,21.74,0,21.74,45.65,0,0,15.22,0
-137.625,71.125,"SSP1-2.6",15,0,0,0,60,0,60,80,0,0,0,0,60,0,0,0,0
-137.625,71.375,"SSP1-2.6",15,0,0,0,60,0,60,80,0,0,0,0,60,0,0,0,0
-137.625,71.625,"SSP1-2.6",13,0,0,0,69.23,0,53.85,84.62,0,0,0,0,69.23,0,0,0,0
-137.625,71.875,"SSP1-2.6",13,0,0,0,69.23,0,61.54,84.62,0,0,0,0,69.23,0,0,0,0
-137.625,72.125,"SSP1-2.6",12,0,0,0,75,0,66.67,83.33,0,0,0,0,75,0,0,0,0
-137.625,72.375,"SSP1-2.6",12,0,0,0,75,0,66.67,83.33,0,0,0,0,75,0,0,0,0
-137.625,72.625,"SSP1-2.6",10,0,0,0,70,0,70,80,0,0,0,0,70,0,0,0,0
-137.625,72.875,"SSP1-2.6",10,0,0,0,70,0,70,80,0,0,0,0,70,0,0,0,0
-137.375,51.625,"SSP1-2.6",92,1.09,0,5.43,3.26,5.43,78.26,91.3,0,1.09,0,4.35,3.26,0,0,1.09,0
-137.375,51.875,"SSP1-2.6",92,1.09,0,5.43,3.26,5.43,78.26,91.3,0,1.09,0,4.35,3.26,0,0,1.09,0
-137.375,52.125,"SSP1-2.6",89,1.12,0,5.62,2.25,5.62,80.9,91.01,0,1.12,0,4.49,2.25,0,0,1.12,0
-137.375,52.375,"SSP1-2.6",89,1.12,0,5.62,2.25,5.62,79.78,91.01,0,1.12,0,4.49,2.25,0,0,1.12,0
-137.375,52.625,"SSP1-2.6",89,1.12,0,5.62,2.25,5.62,79.78,91.01,0,1.12,0,4.49,2.25,0,0,1.12,0
-137.375,52.875,"SSP1-2.6",89,1.12,0,5.62,3.37,5.62,79.78,91.01,0,1.12,0,4.49,3.37,0,0,1.12,0
-137.375,53.125,"SSP1-2.6",88,1.14,0,5.68,2.27,5.68,79.55,90.91,0,1.14,0,4.55,2.27,0,0,1.14,0
-137.375,53.375,"SSP1-2.6",88,1.14,0,5.68,2.27,5.68,79.55,90.91,0,1.14,0,4.55,2.27,0,0,1.14,0
-137.375,53.625,"SSP1-2.6",88,1.14,0,5.68,2.27,5.68,85.23,90.91,0,1.14,0,4.55,2.27,0,0,1.14,0
-137.375,69.125,"SSP1-2.6",219,39.27,21.46,30.14,36.07,0,0,0,0,39.27,21.46,16.44,36.07,0,0,13.7,0
-137.375,69.375,"SSP1-2.6",219,31.51,19.63,24.66,35.62,0,0,0,0,31.51,19.63,13.24,35.62,0,0,11.42,0
-137.375,69.625,"SSP1-2.6",227,26.43,21.15,25.11,32.16,0,0,40.53,0,26.43,21.15,15.86,32.16,0,0,9.25,0
-137.375,69.875,"SSP1-2.6",227,26.43,21.15,23.79,33.04,0,0,41.85,0,26.43,21.15,14.98,33.04,0,0,8.81,0
-137.375,70.125,"SSP1-2.6",239,28.03,23.01,30.96,33.47,0,0,0,0,28.03,23.01,17.99,33.47,0,0,12.97,0
-137.375,70.375,"SSP1-2.6",239,22.18,16.32,30.96,43.51,0,0,0,0,22.18,16.32,17.99,43.51,0,0,12.97,0
-137.375,70.625,"SSP1-2.6",47,21.28,0,38.3,48.94,0,57.45,0,0,21.28,0,21.28,48.94,0,0,17.02,0
-137.375,70.875,"SSP1-2.6",47,21.28,0,38.3,46.81,0,57.45,0,0,21.28,0,23.4,46.81,0,0,14.89,0
-137.375,71.125,"SSP1-2.6",16,0,0,0,62.5,0,62.5,81.25,0,0,0,0,62.5,0,0,0,0
-137.375,71.375,"SSP1-2.6",16,0,0,0,62.5,0,62.5,81.25,0,0,0,0,62.5,0,0,0,0
-137.375,71.625,"SSP1-2.6",13,0,0,0,69.23,0,53.85,84.62,0,0,0,0,69.23,0,0,0,0
-137.375,71.875,"SSP1-2.6",13,0,0,0,69.23,0,61.54,84.62,0,0,0,0,69.23,0,0,0,0
-137.375,72.125,"SSP1-2.6",12,0,0,0,75,0,66.67,83.33,0,0,0,0,75,0,0,0,0
-137.375,72.375,"SSP1-2.6",12,0,0,0,75,0,66.67,83.33,0,0,0,0,75,0,0,0,0
-137.375,72.625,"SSP1-2.6",10,0,0,0,70,0,70,80,0,0,0,0,70,0,0,0,0
-137.375,72.875,"SSP1-2.6",10,0,0,0,70,0,70,80,0,0,0,0,70,0,0,0,0
-137.375,74.375,"SSP1-2.6",6,0,0,0,100,0,66.67,83.33,0,0,0,0,100,0,0,0,0
-137.375,74.625,"SSP1-2.6",5,0,0,0,100,0,60,100,0,0,0,0,100,0,0,0,0
-137.375,74.875,"SSP1-2.6",5,0,0,0,100,0,60,100,0,0,0,0,100,0,0,0,0
-137.125,51.375,"SSP1-2.6",93,1.08,0,5.38,4.3,5.38,77.42,91.4,0,1.08,0,4.3,4.3,0,0,1.08,0
-137.125,51.625,"SSP1-2.6",92,1.09,0,5.43,3.26,5.43,78.26,91.3,0,1.09,0,4.35,3.26,0,0,1.09,0
-137.125,51.875,"SSP1-2.6",92,1.09,0,5.43,3.26,5.43,78.26,91.3,0,1.09,0,4.35,3.26,0,0,1.09,0
-137.125,52.125,"SSP1-2.6",89,1.12,0,5.62,2.25,5.62,80.9,91.01,0,1.12,0,4.49,2.25,0,0,1.12,0
-137.125,52.375,"SSP1-2.6",89,1.12,0,5.62,2.25,5.62,79.78,91.01,0,1.12,0,4.49,2.25,0,0,1.12,0
-137.125,52.625,"SSP1-2.6",89,1.12,0,5.62,2.25,5.62,79.78,91.01,0,1.12,0,4.49,2.25,0,0,1.12,0
-137.125,52.875,"SSP1-2.6",89,1.12,0,5.62,2.25,5.62,80.9,91.01,0,1.12,0,4.49,2.25,0,0,1.12,0
-137.125,53.125,"SSP1-2.6",88,1.14,0,5.68,1.14,5.68,79.55,90.91,0,1.14,0,4.55,1.14,0,0,1.14,0
-137.125,53.375,"SSP1-2.6",88,1.14,0,5.68,2.27,5.68,79.55,90.91,0,1.14,0,4.55,2.27,0,0,1.14,0
-137.125,53.625,"SSP1-2.6",88,1.14,0,5.68,2.27,5.68,85.23,90.91,0,1.14,0,4.55,2.27,0,0,1.14,0
-137.125,69.125,"SSP1-2.6",219,31.96,19.63,30.14,35.16,0,0,0,0,31.96,19.63,17.35,35.16,0,0,12.79,0
-137.125,69.375,"SSP1-2.6",219,29.22,19.63,26.03,34.7,0,0,0,0,29.22,19.63,15.98,34.7,0,0,10.05,0
-137.125,69.625,"SSP1-2.6",227,25.11,20.7,25.11,31.72,0,0,40.53,0,25.11,20.7,15.86,31.72,0,0,9.25,0
-137.125,69.875,"SSP1-2.6",227,25.11,20.7,23.35,33.04,0,0,44.05,0,25.11,20.7,14.54,33.04,0,0,8.81,0
-137.125,70.125,"SSP1-2.6",239,31.38,24.27,30.54,32.22,0,0,0,0,31.38,24.27,17.57,32.22,0,0,12.97,0
-137.125,70.375,"SSP1-2.6",239,20.92,4.6,30.54,41.42,0,38.08,0,0,20.92,4.6,17.57,41.42,0,0,12.97,0
-137.125,70.625,"SSP1-2.6",47,21.28,0,38.3,48.94,0,57.45,0,0,21.28,0,21.28,48.94,0,0,17.02,0
-137.125,70.875,"SSP1-2.6",47,21.28,0,40.43,48.94,0,57.45,0,0,21.28,0,23.4,48.94,0,0,17.02,0
-137.125,71.125,"SSP1-2.6",16,0,0,0,62.5,0,62.5,81.25,0,0,0,0,62.5,0,0,0,0
-137.125,71.375,"SSP1-2.6",16,0,0,0,62.5,0,62.5,81.25,0,0,0,0,62.5,0,0,0,0
-137.125,71.625,"SSP1-2.6",13,0,0,0,69.23,0,53.85,84.62,0,0,0,0,69.23,0,0,0,0
-137.125,71.875,"SSP1-2.6",13,0,0,0,69.23,0,61.54,84.62,0,0,0,0,69.23,0,0,0,0
-137.125,72.125,"SSP1-2.6",12,0,0,0,75,0,66.67,83.33,0,0,0,0,75,0,0,0,0
-137.125,72.375,"SSP1-2.6",12,0,0,0,75,0,66.67,83.33,0,0,0,0,75,0,0,0,0
-137.125,72.625,"SSP1-2.6",10,0,0,0,70,0,70,80,0,0,0,0,70,0,0,0,0
-137.125,72.875,"SSP1-2.6",10,0,0,0,70,0,70,80,0,0,0,0,70,0,0,0,0
-137.125,74.125,"SSP1-2.6",6,0,0,0,100,0,66.67,83.33,0,0,0,0,100,0,0,0,0
-137.125,74.375,"SSP1-2.6",6,0,0,0,100,0,66.67,83.33,0,0,0,0,100,0,0,0,0
-137.125,74.625,"SSP1-2.6",5,0,0,0,100,0,60,100,0,0,0,0,100,0,0,0,0
-137.125,74.875,"SSP1-2.6",5,0,0,0,100,0,60,100,0,0,0,0,100,0,0,0,0
-137.125,75.125,"SSP1-2.6",5,0,0,0,100,0,60,100,0,0,0,0,100,0,0,0,0
-137.125,76.625,"SSP1-2.6",5,0,0,0,100,0,60,100,0,0,0,0,100,0,0,0,0
-137.125,76.875,"SSP1-2.6",5,0,0,0,100,0,60,100,0,0,0,0,100,0,0,0,0
-136.875,51.125,"SSP1-2.6",94,1.06,0,5.32,4.26,5.32,81.91,91.49,0,1.06,0,4.26,4.26,0,0,1.06,0
-136.875,51.375,"SSP1-2.6",94,1.06,0,5.32,4.26,5.32,81.91,91.49,0,1.06,0,4.26,4.26,0,0,1.06,0
-136.875,51.625,"SSP1-2.6",94,1.06,0,5.32,4.26,5.32,77.66,91.49,0,1.06,0,4.26,4.26,0,0,1.06,0
-136.875,51.875,"SSP1-2.6",94,1.06,0,5.32,4.26,5.32,78.72,91.49,0,1.06,0,4.26,4.26,0,0,1.06,0
-136.875,52.125,"SSP1-2.6",91,1.1,0,5.49,3.3,5.49,83.52,91.21,0,1.1,0,4.4,3.3,0,0,1.1,0
-136.875,52.375,"SSP1-2.6",91,1.1,0,5.49,3.3,5.49,80.22,91.21,0,1.1,0,4.4,3.3,0,0,1.1,0
-136.875,52.625,"SSP1-2.6",90,1.11,0,5.56,2.22,5.56,85.56,91.11,0,1.11,0,4.44,2.22,0,0,1.11,0
-136.875,52.875,"SSP1-2.6",90,1.11,0,5.56,2.22,5.56,85.56,91.11,0,1.11,0,4.44,2.22,0,0,1.11,0
-136.875,53.125,"SSP1-2.6",90,1.11,0,5.56,2.22,5.56,80,91.11,0,1.11,0,4.44,2.22,0,0,1.11,0
-136.875,53.375,"SSP1-2.6",90,1.11,0,5.56,2.22,5.56,80,91.11,0,1.11,0,4.44,2.22,0,0,1.11,0
-136.875,53.625,"SSP1-2.6",97,1.03,0,9.28,6.19,4.12,86.6,87.63,0,1.03,0,8.25,6.19,0,0,1.03,0
-136.875,69.125,"SSP1-2.6",189,35.45,17.46,28.57,38.62,0,0,0,0,35.45,17.46,17.99,38.62,0,0,10.58,0
-136.875,69.375,"SSP1-2.6",189,32.28,17.99,24.34,35.98,0,0,0,0,32.28,17.99,16.4,35.98,0,0,7.94,0
-136.875,69.625,"SSP1-2.6",209,27.27,18.66,22.49,34.45,0,0,41.15,0,27.27,18.66,15.31,34.45,0,0,7.18,0
-136.875,69.875,"SSP1-2.6",209,25.84,18.66,20.57,36.36,0,0,44.98,0,25.84,18.66,13.4,36.36,0,0,7.18,0
-136.875,70.125,"SSP1-2.6",238,27.31,22.69,26.47,33.61,0,0,0,0,27.31,22.69,17.23,33.61,0,0,9.24,0
-136.875,70.375,"SSP1-2.6",238,20.17,4.62,26.47,37.82,0,37.39,0,0,20.17,4.62,17.23,37.82,0,0,9.24,0
-136.875,70.625,"SSP1-2.6",130,20.77,0,36.92,37.69,0,60.77,0,0,20.77,0,22.31,37.69,0,0,14.62,0
-136.875,70.875,"SSP1-2.6",130,20.77,0,36.92,38.46,0,63.08,0,0,20.77,0,25.38,38.46,0,0,11.54,0
-136.875,71.125,"SSP1-2.6",16,0,0,0,62.5,0,62.5,81.25,0,0,0,0,62.5,0,0,0,0
-136.875,71.375,"SSP1-2.6",16,0,0,0,62.5,0,62.5,81.25,0,0,0,0,62.5,0,0,0,0
-136.875,71.625,"SSP1-2.6",14,0,0,0,71.43,0,57.14,78.57,0,0,0,0,71.43,0,0,0,0
-136.875,71.875,"SSP1-2.6",14,0,0,0,71.43,0,57.14,78.57,0,0,0,0,71.43,0,0,0,0
-136.875,72.125,"SSP1-2.6",12,0,0,0,66.67,0,66.67,83.33,0,0,0,0,66.67,0,0,0,0
-136.875,72.375,"SSP1-2.6",12,0,0,0,75,0,66.67,83.33,0,0,0,0,75,0,0,0,0
-136.875,72.625,"SSP1-2.6",10,0,0,0,70,0,70,80,0,0,0,0,70,0,0,0,0
-136.875,72.875,"SSP1-2.6",10,0,0,0,70,0,70,80,0,0,0,0,70,0,0,0,0
-136.875,73.875,"SSP1-2.6",6,0,0,0,100,0,66.67,83.33,0,0,0,0,100,0,0,0,0
-136.875,74.125,"SSP1-2.6",6,0,0,0,100,0,66.67,83.33,0,0,0,0,100,0,0,0,0
-136.875,74.375,"SSP1-2.6",6,0,0,0,100,0,66.67,83.33,0,0,0,0,100,0,0,0,0
-136.875,74.625,"SSP1-2.6",5,0,0,0,100,0,60,100,0,0,0,0,100,0,0,0,0
-136.875,74.875,"SSP1-2.6",5,0,0,0,100,0,60,100,0,0,0,0,100,0,0,0,0
-136.875,75.125,"SSP1-2.6",5,0,0,0,100,0,60,100,0,0,0,0,100,0,0,0,0
-136.875,75.375,"SSP1-2.6",5,0,0,0,100,0,60,100,0,0,0,0,100,0,0,0,0
-136.875,76.125,"SSP1-2.6",5,0,0,0,100,0,60,100,0,0,0,0,100,0,0,0,0
-136.875,76.375,"SSP1-2.6",5,0,0,0,100,0,60,100,0,0,0,0,100,0,0,0,0
-136.875,76.625,"SSP1-2.6",5,0,0,0,100,0,60,100,0,0,0,0,100,0,0,0,0
-136.875,76.875,"SSP1-2.6",5,0,0,0,100,0,60,100,0,0,0,0,100,0,0,0,0
-136.875,77.125,"SSP1-2.6",5,0,0,0,100,0,60,100,0,0,0,0,100,0,0,0,0
-136.875,77.375,"SSP1-2.6",5,0,0,0,100,0,60,100,0,0,0,0,100,0,0,0,0
-136.625,51.125,"SSP1-2.6",94,1.06,0,5.32,4.26,5.32,81.91,91.49,0,1.06,0,4.26,4.26,0,0,1.06,0
-136.625,51.375,"SSP1-2.6",94,1.06,0,5.32,4.26,5.32,81.91,91.49,0,1.06,0,4.26,4.26,0,0,1.06,0
-136.625,51.625,"SSP1-2.6",94,1.06,0,5.32,4.26,5.32,77.66,91.49,0,1.06,0,4.26,4.26,0,0,1.06,0
-136.625,51.875,"SSP1-2.6",94,1.06,0,5.32,4.26,5.32,77.66,91.49,0,1.06,0,4.26,4.26,0,0,1.06,0
-136.625,52.125,"SSP1-2.6",91,1.1,0,5.49,3.3,5.49,84.62,91.21,0,1.1,0,4.4,3.3,0,0,1.1,0
-136.625,52.375,"SSP1-2.6",91,1.1,0,5.49,3.3,5.49,80.22,91.21,0,1.1,0,4.4,3.3,0,0,1.1,0
-136.625,52.625,"SSP1-2.6",90,1.11,0,5.56,2.22,5.56,85.56,91.11,0,1.11,0,4.44,2.22,0,0,1.11,0
-136.625,52.875,"SSP1-2.6",90,1.11,0,5.56,2.22,5.56,86.67,91.11,0,1.11,0,4.44,2.22,0,0,1.11,0
-136.625,53.125,"SSP1-2.6",90,1.11,0,5.56,2.22,5.56,80,91.11,0,1.11,0,4.44,2.22,0,0,1.11,0
-136.625,53.375,"SSP1-2.6",90,1.11,0,5.56,2.22,5.56,80,91.11,0,1.11,0,4.44,2.22,0,0,1.11,0
-136.625,53.625,"SSP1-2.6",97,1.03,0,9.28,6.19,1.03,86.6,87.63,0,1.03,0,8.25,6.19,0,0,1.03,0
-136.625,69.125,"SSP1-2.6",189,31.75,16.93,28.04,38.62,0,0,0,0,31.75,16.93,16.93,38.62,0,0,11.11,0
-136.625,69.375,"SSP1-2.6",189,32.8,19.05,25.4,33.33,0,0,0,0,32.8,19.05,17.46,33.33,0,0,7.94,0
-136.625,69.625,"SSP1-2.6",209,28.71,19.62,23.44,31.1,0,0,0,0,28.71,19.62,16.75,31.1,0,0,6.7,0
-136.625,69.875,"SSP1-2.6",209,25.84,18.66,20.57,35.89,0,0,45.45,0,25.84,18.66,13.88,35.89,0,0,6.7,0
-136.625,70.125,"SSP1-2.6",238,26.05,22.27,26.47,33.61,0,0,0,0,26.05,22.27,17.23,33.61,0,0,9.24,0
-136.625,70.375,"SSP1-2.6",238,22.27,4.2,26.47,35.29,0,38.24,0,0,22.27,4.2,16.81,35.29,0,0,9.66,0
-136.625,70.625,"SSP1-2.6",130,22.31,0,36.92,37.69,0,60.77,0,0,22.31,0,22.31,37.69,0,0,14.62,0
-136.625,70.875,"SSP1-2.6",130,20.77,0,36.92,39.23,0,63.85,0,0,20.77,0,23.85,39.23,0,0,13.08,0
-136.625,71.125,"SSP1-2.6",16,0,0,0,62.5,0,62.5,81.25,0,0,0,0,62.5,0,0,0,0
-136.625,71.375,"SSP1-2.6",16,0,0,0,62.5,0,62.5,81.25,0,0,0,0,62.5,0,0,0,0
-136.625,71.625,"SSP1-2.6",14,0,0,0,71.43,0,64.29,78.57,0,0,0,0,71.43,0,0,0,0
-136.625,71.875,"SSP1-2.6",14,0,0,0,71.43,0,57.14,78.57,0,0,0,0,71.43,0,0,0,0
-136.625,72.125,"SSP1-2.6",12,0,0,0,66.67,0,66.67,83.33,0,0,0,0,66.67,0,0,0,0
-136.625,72.375,"SSP1-2.6",12,0,0,0,75,0,66.67,83.33,0,0,0,0,75,0,0,0,0
-136.625,72.625,"SSP1-2.6",10,0,0,0,70,0,70,80,0,0,0,0,70,0,0,0,0
-136.625,72.875,"SSP1-2.6",10,0,0,0,70,0,70,80,0,0,0,0,70,0,0,0,0
-136.625,73.625,"SSP1-2.6",6,0,0,0,100,0,66.67,83.33,0,0,0,0,100,0,0,0,0
-136.625,73.875,"SSP1-2.6",6,0,0,0,100,0,66.67,83.33,0,0,0,0,100,0,0,0,0
-136.625,74.125,"SSP1-2.6",6,0,0,0,100,0,66.67,83.33,0,0,0,0,100,0,0,0,0
-136.625,74.375,"SSP1-2.6",6,0,0,0,100,0,66.67,83.33,0,0,0,0,100,0,0,0,0
-136.625,74.625,"SSP1-2.6",5,0,0,0,100,0,60,100,0,0,0,0,100,0,0,0,0
-136.625,74.875,"SSP1-2.6",5,0,0,0,100,0,60,100,0,0,0,0,100,0,0,0,0
-136.625,75.125,"SSP1-2.6",5,0,0,0,100,0,60,100,0,0,0,0,100,0,0,0,0
-136.625,75.375,"SSP1-2.6",5,0,0,0,100,0,60,100,0,0,0,0,100,0,0,0,0
-136.625,75.625,"SSP1-2.6",5,0,0,0,100,0,60,100,0,0,0,0,100,0,0,0,0
-136.625,75.875,"SSP1-2.6",5,0,0,0,100,0,60,100,0,0,0,0,100,0,0,0,0
-136.625,76.125,"SSP1-2.6",5,0,0,0,100,0,60,100,0,0,0,0,100,0,0,0,0
-136.625,76.375,"SSP1-2.6",5,0,0,0,100,0,60,100,0,0,0,0,100,0,0,0,0
-136.625,76.625,"SSP1-2.6",5,0,0,0,100,0,60,100,0,0,0,0,100,0,0,0,0
-136.625,76.875,"SSP1-2.6",5,0,0,0,100,0,60,100,0,0,0,0,100,0,0,0,0
-136.625,77.125,"SSP1-2.6",5,0,0,0,100,0,60,100,0,0,0,0,100,0,0,0,0
-136.625,77.375,"SSP1-2.6",5,0,0,0,100,0,60,100,0,0,0,0,100,0,0,0,0
-136.625,77.625,"SSP1-2.6",5,0,0,0,100,0,60,100,0,0,0,0,100,0,0,0,0
-136.375,50.875,"SSP1-2.6",94,1.06,0,5.32,4.26,5.32,77.66,91.49,0,1.06,0,4.26,4.26,0,0,1.06,0
-136.375,51.125,"SSP1-2.6",94,1.06,0,5.32,4.26,5.32,77.66,91.49,0,1.06,0,4.26,4.26,0,0,1.06,0
-136.375,51.375,"SSP1-2.6",94,1.06,0,5.32,4.26,5.32,77.66,91.49,0,1.06,0,4.26,4.26,0,0,1.06,0
-136.375,51.625,"SSP1-2.6",94,1.06,0,5.32,4.26,5.32,77.66,91.49,0,1.06,0,4.26,4.26,0,0,1.06,0
-136.375,51.875,"SSP1-2.6",94,1.06,0,5.32,4.26,5.32,78.72,91.49,0,1.06,0,4.26,4.26,0,0,1.06,0
-136.375,52.125,"SSP1-2.6",92,1.09,0,5.43,4.35,5.43,82.61,91.3,0,1.09,0,4.35,4.35,0,0,1.09,0
-136.375,52.375,"SSP1-2.6",92,1.09,0,5.43,4.35,5.43,82.61,91.3,0,1.09,0,4.35,4.35,0,0,1.09,0
-136.375,52.625,"SSP1-2.6",92,1.09,0,5.43,4.35,5.43,79.35,91.3,0,1.09,0,4.35,4.35,0,0,1.09,0
-136.375,52.875,"SSP1-2.6",92,1.09,0,5.43,4.35,5.43,79.35,91.3,0,1.09,0,4.35,4.35,0,0,1.09,0
-136.375,53.125,"SSP1-2.6",98,1.02,0,9.18,6.12,4.08,85.71,87.76,0,1.02,0,8.16,6.12,0,0,1.02,0
-136.375,53.375,"SSP1-2.6",98,1.02,0,9.18,5.1,3.06,79.59,87.76,0,1.02,0,8.16,5.1,0,0,1.02,0
-136.375,53.625,"SSP1-2.6",122,3.28,0,9.84,7.38,0.82,82.79,87.7,0,3.28,0,6.56,7.38,0,0,3.28,0
-136.375,53.875,"SSP1-2.6",122,3.28,0,9.84,8.2,0.82,86.89,87.7,0,3.28,0,6.56,8.2,0,0,3.28,0
-136.375,69.125,"SSP1-2.6",160,33.12,16.25,27.5,40,0,0,0,0,33.12,16.25,15.62,40,0,0,11.88,0
-136.375,69.375,"SSP1-2.6",160,34.38,18.75,27.5,35.62,0,0,0,0,34.38,18.75,17.5,35.62,0,0,10,0
-136.375,69.625,"SSP1-2.6",190,27.89,20,20.53,30,0,0,40.53,0,27.89,20,14.74,30,0,0,5.79,0
-136.375,69.875,"SSP1-2.6",190,22.63,16.84,18.42,35.26,0,0,48.95,0,22.63,16.84,12.63,35.26,0,0,5.79,0
-136.375,70.125,"SSP1-2.6",231,25.11,21.65,26.84,32.03,0,0,0,0,25.11,21.65,17.32,32.03,0,0,9.52,0
-136.375,70.375,"SSP1-2.6",231,23.81,18.18,26.41,35.5,0,0,0,0,23.81,18.18,17.32,35.5,0,0,9.09,0
-136.375,70.625,"SSP1-2.6",226,20.8,4.87,37.17,38.05,0,42.48,0,0,20.8,4.87,22.57,38.05,0,0,14.6,0
-136.375,70.875,"SSP1-2.6",226,20.35,3.98,34.07,41.15,0,45.58,0,0,20.35,3.98,24.34,41.15,0,0,9.73,0
-136.375,71.125,"SSP1-2.6",26,15.38,0,26.92,50,0,61.54,0,0,15.38,0,11.54,50,0,0,15.38,0
-136.375,71.375,"SSP1-2.6",26,15.38,0,26.92,50,0,61.54,53.85,0,15.38,0,11.54,50,0,0,15.38,0
-136.375,71.625,"SSP1-2.6",14,0,0,0,71.43,0,57.14,78.57,0,0,0,0,71.43,0,0,0,0
-136.375,71.875,"SSP1-2.6",14,0,0,0,71.43,0,57.14,78.57,0,0,0,0,71.43,0,0,0,0
-136.375,72.125,"SSP1-2.6",12,0,0,0,66.67,0,66.67,83.33,0,0,0,0,66.67,0,0,0,0
-136.375,72.375,"SSP1-2.6",12,0,0,0,75,0,66.67,83.33,0,0,0,0,75,0,0,0,0
-136.375,72.625,"SSP1-2.6",10,0,0,0,70,0,70,80,0,0,0,0,70,0,0,0,0
-136.375,72.875,"SSP1-2.6",10,0,0,0,70,0,70,80,0,0,0,0,70,0,0,0,0
-136.375,73.125,"SSP1-2.6",8,0,0,0,62.5,0,75,87.5,0,0,0,0,62.5,0,0,0,0
-136.375,73.375,"SSP1-2.6",8,0,0,0,75,0,75,87.5,0,0,0,0,75,0,0,0,0
-136.375,73.625,"SSP1-2.6",6,0,0,0,100,0,66.67,83.33,0,0,0,0,100,0,0,0,0
-136.375,73.875,"SSP1-2.6",6,0,0,0,100,0,66.67,83.33,0,0,0,0,100,0,0,0,0
-136.375,74.125,"SSP1-2.6",6,0,0,0,100,0,66.67,83.33,0,0,0,0,100,0,0,0,0
-136.375,74.375,"SSP1-2.6",6,0,0,0,100,0,66.67,83.33,0,0,0,0,100,0,0,0,0
-136.375,74.625,"SSP1-2.6",5,0,0,0,100,0,60,100,0,0,0,0,100,0,0,0,0
-136.375,74.875,"SSP1-2.6",5,0,0,0,100,0,60,100,0,0,0,0,100,0,0,0,0
-136.375,75.125,"SSP1-2.6",5,0,0,0,100,0,60,100,0,0,0,0,100,0,0,0,0
-136.375,75.375,"SSP1-2.6",5,0,0,0,100,0,60,100,0,0,0,0,100,0,0,0,0
-136.375,75.625,"SSP1-2.6",5,0,0,0,100,0,60,100,0,0,0,0,100,0,0,0,0
-136.375,75.875,"SSP1-2.6",5,0,0,0,100,0,60,100,0,0,0,0,100,0,0,0,0
-136.375,76.125,"SSP1-2.6",5,0,0,0,100,0,60,100,0,0,0,0,100,0,0,0,0
-136.375,76.375,"SSP1-2.6",5,0,0,0,100,0,60,100,0,0,0,0,100,0,0,0,0
-136.375,76.625,"SSP1-2.6",5,0,0,0,100,0,60,100,0,0,0,0,100,0,0,0,0
-136.375,76.875,"SSP1-2.6",5,0,0,0,100,0,60,100,0,0,0,0,100,0,0,0,0
-136.375,77.125,"SSP1-2.6",5,0,0,0,100,0,60,100,0,0,0,0,100,0,0,0,0
-136.375,77.375,"SSP1-2.6",5,0,0,0,100,0,60,100,0,0,0,0,100,0,0,0,0
-136.375,77.625,"SSP1-2.6",5,0,0,0,100,0,60,100,0,0,0,0,100,0,0,0,0
-136.125,50.625,"SSP1-2.6",94,1.06,0,5.32,3.19,7.45,77.66,91.49,0,1.06,0,4.26,3.19,0,0,1.06,0
-136.125,50.875,"SSP1-2.6",94,1.06,0,5.32,4.26,5.32,77.66,91.49,0,1.06,0,4.26,4.26,0,0,1.06,0
-136.125,51.125,"SSP1-2.6",94,1.06,0,5.32,4.26,5.32,77.66,91.49,0,1.06,0,4.26,4.26,0,0,1.06,0
-136.125,51.375,"SSP1-2.6",94,1.06,0,5.32,4.26,5.32,77.66,91.49,0,1.06,0,4.26,4.26,0,0,1.06,0
-136.125,51.625,"SSP1-2.6",94,1.06,0,5.32,4.26,5.32,77.66,91.49,0,1.06,0,4.26,4.26,0,0,1.06,0
-136.125,51.875,"SSP1-2.6",94,1.06,0,5.32,4.26,5.32,78.72,91.49,0,1.06,0,4.26,4.26,0,0,1.06,0
-136.125,52.125,"SSP1-2.6",92,1.09,0,5.43,4.35,5.43,78.26,91.3,0,1.09,0,4.35,4.35,0,0,1.09,0
-136.125,52.375,"SSP1-2.6",92,1.09,0,5.43,4.35,5.43,78.26,91.3,0,1.09,0,4.35,4.35,0,0,1.09,0
-136.125,52.625,"SSP1-2.6",92,1.09,0,5.43,4.35,5.43,78.26,91.3,0,1.09,0,4.35,4.35,0,0,1.09,0
-136.125,52.875,"SSP1-2.6",92,1.09,0,5.43,4.35,5.43,78.26,91.3,0,1.09,0,4.35,4.35,0,0,1.09,0
